Date,AXP,BA,CAT,CSCO,CVX,DIS,HD,IBM,JNJ,KO,MCD,MMM,MRK,MSFT,PG,TRV,VZ,WMT
2010-01-04,32.720375061035156,43.777557373046875,39.547813415527344,16.255332946777344,42.603546142578125,27.475879669189453,19.810134887695312,73.77881622314453,40.97364044189453,17.692522048950195,41.03273010253906,43.356605529785156,20.993825912475586,23.211441040039062,38.950218200683594,34.57819366455078,14.213722229003906,13.017121315002441
2010-01-05,32.64841842651367,45.21133804321289,40.02062225341797,16.18291473388672,42.90532684326172,27.40734100341797,19.95524024963379,72.8875732421875,40.498512268066406,17.47849464416504,40.718994140625,43.08503341674805,21.07892417907715,23.21893882751465,38.96298599243164,33.759029388427734,14.239350318908691,12.887506484985352
2010-01-06,33.176143646240234,46.58279800415039,40.142208099365234,16.07757568359375,42.91072463989258,27.26169204711914,19.88614273071289,72.41410064697266,40.827919006347656,17.4722957611084,40.16343307495117,43.696067810058594,21.362548828125,23.076448440551758,38.778160095214844,33.280029296875,13.82990550994873,12.858698844909668
2010-01-07,33.7142333984375,48.46854782104492,40.304317474365234,16.149995803833008,42.749061584472656,27.270261764526367,20.121068954467773,72.1634292602539,40.536529541015625,17.428861618041992,40.457557678222656,43.72739791870117,21.396575927734375,22.836456298828125,38.5678596496582,33.759029388427734,13.747586250305176,12.865900039672852
2010-01-08,33.690147399902344,48.00101089477539,40.756858825683594,16.23558235168457,42.82448196411133,27.31309700012207,20.024337768554688,72.8875732421875,40.67589569091797,17.10628318786621,40.41834259033203,44.035518646240234,21.385234832763672,22.99394989013672,38.51688003540039,33.71044921875,13.75624942779541,12.801088333129883
2010-01-11,33.30463790893555,47.43216323852539,43.31684875488281,16.189491271972656,43.58430099487305,26.867586135864258,19.457740783691406,72.1244125366211,40.682212829589844,17.453678131103516,40.732059478759766,43.857948303222656,21.470327377319336,22.701461791992188,38.36393737792969,33.696556091308594,13.812580108642578,13.012322425842285
2010-01-12,33.74635696411133,47.08930206298828,42.04024124145508,15.932729721069336,43.331050872802734,26.40494155883789,19.333370208740234,72.69815063476562,40.89760971069336,17.64288902282715,40.954288482666016,43.89452362060547,21.300148010253906,22.551471710205078,38.80366134643555,33.91175842285156,13.825577735900879,13.137136459350586
2010-01-13,33.850765228271484,47.65815734863281,42.10102462768555,16.222414016723633,43.0023307800293,26.8076171875,19.437013626098633,72.54222106933594,41.15734100341797,17.68941307067871,40.90855026245117,43.753501892089844,22.082950592041016,22.761457443237305,39.20513916015625,34.029781341552734,13.808243751525879,13.20434856414795
2010-01-14,34.27639389038086,47.96983337402344,41.8646240234375,16.426517486572266,42.86759567260742,26.5762939453125,19.554471969604492,73.7008285522461,41.23969268798828,17.72043800354004,40.94775390625,43.6072883605957,22.68423843383789,23.21893882751465,39.243370056152344,34.210262298583984,13.526622772216797,13.012322425842285
2010-01-15,34.04349899291992,47.39320373535156,40.88532257080078,16.064407348632812,42.695159912109375,26.216461181640625,19.74103546142578,73.40558624267578,40.89760971069336,17.459880828857422,40.70592498779297,43.539371490478516,22.389259338378906,23.143943786621094,38.75904846191406,33.870113372802734,13.2493314743042,12.885101318359375
